data,valor,series
2003-12-01,2.9230000972747803,BRL=X
2003-12-02,2.930999994277954,BRL=X
2003-12-03,2.930999994277954,BRL=X
2003-12-04,2.943000078201294,BRL=X
2003-12-05,2.934000015258789,BRL=X
2003-12-08,2.940000057220459,BRL=X
2003-12-09,2.933000087738037,BRL=X
2003-12-10,2.941999912261963,BRL=X
2003-12-11,2.936000108718872,BRL=X
2003-12-12,2.934999942779541,BRL=X
2003-12-15,2.9189999103546143,BRL=X
2003-12-16,2.936000108718872,BRL=X
2003-12-17,2.930000066757202,BRL=X
2003-12-18,2.931999921798706,BRL=X
2003-12-19,2.9230000972747803,BRL=X
2003-12-22,2.9189999103546143,BRL=X
2003-12-23,2.9070000648498535,BRL=X
2003-12-24,2.9070000648498535,BRL=X
2003-12-25,2.9070000648498535,BRL=X
2003-12-26,2.9010000228881836,BRL=X
2003-12-29,2.859999895095825,BRL=X
2003-12-30,2.9010000228881836,BRL=X
2003-12-31,2.9010000228881836,BRL=X
2004-01-01,2.9010000228881836,BRL=X
2004-01-02,2.875999927520752,BRL=X
2004-01-05,2.8529999256134033,BRL=X
2004-01-06,2.865999937057495,BRL=X
2004-01-07,2.8580000400543213,BRL=X
2004-01-08,2.8540000915527344,BRL=X
2004-01-09,2.8299999237060547,BRL=X
2004-01-12,2.7899999618530273,BRL=X
2004-01-13,2.805000066757202,BRL=X
2004-01-14,2.818000078201294,BRL=X
2004-01-15,2.812999963760376,BRL=X
2004-01-16,2.8269999027252197,BRL=X
2004-01-19,2.8380000591278076,BRL=X
2004-01-20,2.8380000591278076,BRL=X
2004-01-21,2.8429999351501465,BRL=X
2004-01-22,2.828000068664551,BRL=X
2004-01-23,2.8399999141693115,BRL=X
2004-01-26,2.8440001010894775,BRL=X
2004-01-27,2.868000030517578,BRL=X
2004-01-28,2.8940000534057617,BRL=X
2004-01-29,2.930000066757202,BRL=X
2004-01-30,2.931999921798706,BRL=X
2004-02-02,2.940999984741211,BRL=X
2004-02-03,2.9159998893737793,BRL=X
2004-02-04,2.9179999828338623,BRL=X
2004-02-05,2.930000066757202,BRL=X
2004-02-06,2.931999921798706,BRL=X
2004-02-09,2.9240000247955322,BRL=X
2004-02-10,2.9179999828338623,BRL=X
2004-02-11,2.9049999713897705,BRL=X
2004-02-12,2.8949999809265137,BRL=X
2004-02-13,2.9040000438690186,BRL=X
2004-02-16,2.9059998989105225,BRL=X
2004-02-17,2.9159998893737793,BRL=X
2004-02-18,2.940000057220459,BRL=X
2004-02-19,2.9570000171661377,BRL=X
2004-02-20,2.9570000171661377,BRL=X
2004-02-23,2.9570000171661377,BRL=X
2004-02-24,2.9570000171661377,BRL=X
2004-02-25,2.938999891281128,BRL=X
2004-02-26,2.930000066757202,BRL=X
2004-02-27,2.9049999713897705,BRL=X
2004-03-01,2.8929998874664307,BRL=X
2004-03-02,2.890000104904175,BRL=X
2004-03-03,2.88700008392334,BRL=X
2004-03-04,2.888000011444092,BRL=X
2004-03-05,2.865999937057495,BRL=X
2004-03-08,2.872999906539917,BRL=X
2004-03-09,2.878999948501587,BRL=X
2004-03-10,2.9000000953674316,BRL=X
2004-03-11,2.9070000648498535,BRL=X
2004-03-12,2.8989999294281006,BRL=X
2004-03-15,2.9030001163482666,BRL=X
2004-03-16,2.8970000743865967,BRL=X
2004-03-17,2.9100000858306885,BRL=X
2004-03-18,2.9059998989105225,BRL=X
2004-03-19,2.9000000953674316,BRL=X
2004-03-22,2.9110000133514404,BRL=X
2004-03-23,2.9130001068115234,BRL=X
2004-03-24,2.927999973297119,BRL=X
2004-03-25,2.934999942779541,BRL=X
2004-03-26,2.937000036239624,BRL=X
2004-03-29,2.937999963760376,BRL=X
2004-03-30,2.9070000648498535,BRL=X
2004-03-31,2.8949999809265137,BRL=X
2004-04-01,2.8889999389648438,BRL=X
2004-04-02,2.8929998874664307,BRL=X
2004-04-05,2.875,BRL=X
2004-04-06,2.874000072479248,BRL=X
2004-04-07,2.869999885559082,BRL=X
2004-04-08,2.884000062942505,BRL=X
2004-04-09,2.884000062942505,BRL=X
2004-04-12,2.88100004196167,BRL=X
2004-04-13,2.8910000324249268,BRL=X
2004-04-14,2.885999917984009,BRL=X
2004-04-15,2.9170000553131104,BRL=X
2004-04-16,2.9079999923706055,BRL=X
2004-04-19,2.9059998989105225,BRL=X
2004-04-20,2.927999973297119,BRL=X
2004-04-21,2.927999973297119,BRL=X
2004-04-22,2.9260001182556152,BRL=X
2004-04-23,2.9079999923706055,BRL=X
2004-04-26,2.9089999198913574,BRL=X
2004-04-27,2.9159998893737793,BRL=X
2004-04-28,2.946000099182129,BRL=X
2004-04-29,2.9649999141693115,BRL=X
2004-04-30,2.930000066757202,BRL=X
2004-05-03,2.9790000915527344,BRL=X
2004-05-04,2.9660000801086426,BRL=X
2004-05-05,2.953000068664551,BRL=X
2004-05-06,2.996999979019165,BRL=X
2004-05-07,3.061000108718872,BRL=X
2004-05-10,3.1410000324249268,BRL=X
2004-05-11,3.0739998817443848,BRL=X
2004-05-12,3.140000104904175,BRL=X
2004-05-13,3.131999969482422,BRL=X
2004-05-14,3.0880000591278076,BRL=X
2004-05-17,3.121000051498413,BRL=X
2004-05-18,3.128999948501587,BRL=X
2004-05-19,3.132999897003174,BRL=X
2004-05-20,3.2119998931884766,BRL=X
2004-05-21,3.193000078201294,BRL=X
2004-05-24,3.177000045776367,BRL=X
2004-05-25,3.13700008392334,BRL=X
2004-05-26,3.1589999198913574,BRL=X
2004-05-27,3.119999885559082,BRL=X
